,126.978,37.5665,2020-02-04 15:43:02,1,0,0
,126.978,37.5665,2020-02-12 07:43:02,1,0,1
,126.978,37.5665,2020-02-12 00:03:12,1,0,1
,126.978,37.5665,2020-02-12 14:43:03,1,0,1
,126.978,37.5665,2020-02-08 03:43:03,1,0,1
,126.978,37.5665,2020-02-01 02:13:26,1,0,0
,103.8198,1.3521,2020-02-14 12:43:02,67,0,17
,103.8198,1.3521,2020-02-13 17:53:03,33,0,12
,103.8198,1.3521,2020-02-14 03:53:02,29,1,9
,103.8198,1.3521,2020-02-12 14:43:03,28,0,7
,103.8198,1.3521,2020-02-13 10:53:02,19,0,3
,103.8198,1.3521,2020-02-13 15:13:11,16,0,1
,103.8198,1.3521,2020-02-13 06:33:02,16,0,7
,103.8198,1.3521,2020-02-12 18:53:02,11,0,2
,103.8198,1.3521,2020-02-12 19:03:06,9,0,1
,103.8198,1.3521,2020-02-12 00:33:02,8,0,1
,103.8198,1.3521,2020-02-13 18:53:02,3,0,0
,103.8198,1.3521,2020-02-07 17:53:02,3,0,0
,103.8198,1.3521,2020-02-12 07:43:02,3,1,1
,103.8198,1.3521,2020-02-12 14:43:03,2,0,2
,103.8198,1.3521,2020-02-09 20:33:03,2,0,0
,103.8198,1.3521,2020-02-04 15:43:02,1,0,0
,103.8198,1.3521,2020-02-12 07:43:02,1,0,1
,103.8198,1.3521,2020-02-12 00:03:12,1,0,1
,103.8198,1.3521,2020-02-12 14:43:03,1,0,1
,103.8198,1.3521,2020-02-08 03:43:03,1,0,1
,103.8198,1.3521,2020-02-01 02:13:26,1,0,0
,105.8342,21.0278,2020-02-14 12:43:02,67,0,17
,105.8342,21.0278,2020-02-13 17:53:03,33,0,12
,105.8342,21.0278,2020-02-14 03:53:02,29,1,9
,105.8342,21.0278,2020-02-12 14:43:03,28,0,7
,105.8342,21.0278,2020-02-13 10:53:02,19,0,3
,105.8342,21.0278,2020-02-13 15:13:11,16,0,1
,105.8342,21.0278,2020-02-13 06:33:02,16,0,7
,105.8342,21.0278,2020-02-12 18:53:02,11,0,2
,105.8342,21.0278,2020-02-12 19:03:06,9,0,1
,105.8342,21.0278,2020-02-12 00:33:02,8,0,1
,105.8342,21.0278,2020-02-13 18:53:02,3,0,0
,105.8342,21.0278,2020-02-07 17:53:02,3,0,0
,105.8342,21.0278,2020-02-12 07:43:02,3,1,1
,105.8342,21.0278,2020-02-12 14:43:03,2,0,2
,105.8342,21.0278,2020-02-09 20:33:03,2,0,0
,105.8342,21.0278,2020-02-04 15:43:02,1,0,0
,105.8342,21.0278,2020-02-12 07:43:02,1,0,1
,105.8342,21.0278,2020-02-12 00:03:12,1,0,1
,105.8342,21.0278,2020-02-12 14:43:03,1,0,1
,105.8342,21.0278,2020-02-08 03:43:03,1,0,1
,105.8342,21.0278,2020-02-01 02:13:26,1,0,0
,2.2137,46.2276,2020-02-14 12:43:02,67,0,17
,2.2137,46.2276,2020-02-13 17:53:03,33,0,12
,2.2137,46.2276,2020-02-14 03:53:02,29,1,9
,2.2137,46.2276,2020-02-12 14:43:03,28,0,7
,2.2137,46.2276,2020-02-13 10:53:02,19,0,3
,2.2137,46.2276,2020-02-13 15:13:11,16,0,1
,2.2137,46.2276,2020-02-13 06:33:02,16,0,7
,2.2137,46.2276,2020-02-12 18:53:02,11,0,2
,2.2137,46.2276,2020-02-12 19:03:06,9,0,1
,2.2137,46.2276,2020-02-12 00:33:02,8,0,1
,2.2137,46.2276,2020-02-13 18:53:02,3,0,0
,2.2137,46.2276,2020-02-07 17:53:02,3,0,0
,2.2137,46.2276,2020-02-12 07:43:02,3,1,1
,2.2137,46.2276,2020-02-12 14:43:03,2,0,2
,2.2137,46.2276,2020-02-09 20:33:03,2,0,0
,2.2137,46.2276,2020-02-04 15:43:02,1,0,0
,2.2137,46.2276,2020-02-12 07:43:02,1,0,1
,2.2137,46.2276,2020-02-12 00:03:12,1,0,1
,2.2137,46.2276,2020-02-12 14:43:03,1,0,1
,2.2137,46.2276,2020-02-08 03:43:03,1,0,1
,2.2137,46.2276,2020-02-01 02:13:26,1,0,0
,84.124,28.3949,2020-02-14 12:43:02,67,0,17
,84.124,28.3949,2020-02-13 17:53:03,33,0,12
,84.124,28.3949,2020-02-14 03:53:02,29,1,9
,84.124,28.3949,2020-02-12 14:43:03,28,0,7
,84.124,28.3949,2020-02-13 10:53:02,19,0,3
,84.124,28.3949,2020-02-13 15:13:11,16,0,1
,84.124,28.3949,2020-02-13 06:33:02,16,0,7
,84.124,28.3949,2020-02-12 18:53:02,11,0,2
,84.124,28.3949,2020-02-12 19:03:06,9,0,1
,84.124,28.3949,2020-02-12 00:33:02,8,0,1
,84.124,28.3949,2020-02-13 18:53:02,3,0,0
,84.124,28.3949,2020-02-07 17:53:02,3,0,0
,84.124,28.3949,2020-02-12 07:43:02,3,1,1
,84.124,28.3949,2020-02-12 14:43:03,2,0,2
,84.124,28.3949,2020-02-09 20:33:03,2,0,0
,84.124,28.3949,2020-02-04 15:43:02,1,0,0
,84.124,28.3949,2020-02-12 07:43:02,1,0,1
,84.124,28.3949,2020-02-12 00:03:12,1,0,1
,84.124,28.3949,2020-02-12 14:43:03,1,0,1
,84.124,28.3949,2020-02-08 03:43:03,1,0,1
,84.124,28.3949,2020-02-01 02:13:26,1,0,0
,101.9758,4.2105,2020-02-14 12:43:02,67,0,17
,101.9758,4.2105,2020-02-13 17:53:03,33,0,12
,101.9758,4.2105,2020-02-14 03:53:02,29,1,9
,101.9758,4.2105,2020-02-12 14:43:03,28,0,7
,101.9758,4.2105,2020-02-13 10:53:02,19,0,3
,101.9758,4.2105,2020-02-13 15:13:11,16,0,1
,101.9758,4.2105,2020-02-13 06:33:02,16,0,7
,101.9758,4.2105,2020-02-12 18:53:02,11,0,2
,101.9758,4.2105,2020-02-12 19:03:06,9,0,1
,101.9758,4.2105,2020-02-12 00:33:02,8,0,1
,101.9758,4.2105,2020-02-13 18:53:02,3,0,0
,101.9758,4.2105,2020-02-07 17:53:02,3,0,0
,101.9758,4.2105,2020-02-12 07:43:02,3,1,1
,101.9758,4.2105,2020-02-12 14:43:03,2,0,2
,101.9758,4.2105,2020-02-09 20:33:03,2,0,0
,101.9758,4.2105,2020-02-04 15:43:02,1,0,0
,101.9758,4.2105,2020-02-12 07:43:02,1,0,1
,101.9758,4.2105,2020-02-12 00:03:12,1,0,1
,101.9758,4.2105,2020-02-12 14:43:03,1,0,1
,101.9758,4.2105,2020-02-08 03:43:03,1,0,1
,101.9758,4.2105,2020-02-01 02:13:26,1,0,0
,104.991,12.5657,2020-02-14 12:43:02,67,0,17
,104.991,12.5657,2020-02-13 17:53:03,33,0,12
,104.991,12.5657,2020-02-14 03:53:02,29,1,9
,104.991,12.5657,2020-02-12 14:43:03,28,0,7
,104.991,12.5657,2020-02-13 10:53:02,19,0,3
,104.991,12.5657,2020-02-13 15:13:11,16,0,1
,104.991,12.5657,2020-02-13 06:33:02,16,0,7
,104.991,12.5657,2020-02-12 18:53:02,11,0,2
,104.991,12.5657,2020-02-12 19:03:06,9,0,1
,104.991,12.5657,2020-02-12 00:33:02,8,0,1
,104.991,12.5657,2020-02-13 18:53:02,3,0,0
,104.991,12.5657,2020-02-07 17:53:02,3,0,0
,104.991,12.5657,2020-02-12 07:43:02,3,1,1
,104.991,12.5657,2020-02-12 14:43:03,2,0,2
,104.991,12.5657,2020-02-09 20:33:03,2,0,0
,104.991,12.5657,2020-02-04 15:43:02,1,0,0
,104.991,12.5657,2020-02-12 07:43:02,1,0,1
,104.991,12.5657,2020-02-12 00:03:12,1,0,1
